latitude_intervention,longitude_intervention,latitude_permanence,longitude_permanence,vector_type
50.87557,4.34801,50.86948,4.38649,Ambulance
50.90049,4.38021,50.906541477,4.3885618595,Ambulance
50.85854,4.37183,50.85097,4.36411,Ambulance
50.85854,4.37183,50.86937,4.38646,MUG
50.89344,4.46456,50.85332,4.45325,MUG
50.89344,4.46456,50.85211,4.4604,Ambulance
50.84602,4.37508,50.85946,4.35181,Ambulance
50.84364,4.33453,50.83254,4.31199,Ambulance
50.88264,4.34489,50.85946,4.35181,Ambulance
50.88264,4.34489,50.89087,4.30867,Ambulance
50.80953,4.34937,50.815980418,4.3415237283,Ambulance
50.81573,4.36737,50.81887,4.40311,Ambulance
50.81573,4.36737,50.80469,4.36764,MUG
50.83712,4.40718,50.85097,4.36411,Ambulance
50.86896,4.31765,50.86948,4.38649,Ambulance
50.86687,4.40699,50.81784,4.40222,MUG
50.81207,4.32935,50.83758,4.34915,PIT
50.81515,4.38848,50.81887,4.40311,Ambulance
50.86884,4.39512,50.86948,4.38649,Ambulance
50.86884,4.39512,50.85097,4.36411,Ambulance
50.86305,4.37797,50.85946,4.35181,Ambulance
50.84638,4.29845,50.83254,4.31199,Ambulance
50.85748,4.34185,50.8343302,4.3454504,Ambulance
50.85748,4.34185,50.83254,4.31199,Ambulance
50.83859,4.3289,50.82573,4.37919,PIT
50.86196,4.37041,50.85946,4.35181,Ambulance
50.87732,4.2829,50.88593,4.30949,PIT
50.86497,4.35024,50.86948,4.38649,Ambulance
50.8494,4.36923,50.83571,4.34793,MUG
50.84222,4.34318,50.83254,4.31199,Ambulance
50.838,4.28727,50.81396,4.25942,MUG
50.80012,4.32685,50.83254,4.31199,Ambulance
50.80012,4.32685,50.83571,4.34793,MUG
50.85131,4.39806,50.85097,4.36411,Ambulance
50.84536,4.33957,50.85097,4.36411,Ambulance
50.8575,4.33241,50.85946,4.35181,Ambulance
50.87733,4.30644,50.88492,4.3089,MUG
50.84634,4.34111,50.8343302,4.3454504,Ambulance
50.8673,4.29402,50.85946,4.35181,Ambulance
50.85495,4.33686,50.85946,4.35181,Ambulance
50.83166,4.39328,50.81887,4.40311,Ambulance
50.80761,4.3552,50.81887,4.40311,Ambulance
50.83671,4.35816,50.85097,4.36411,Ambulance
50.8435,4.38646,50.86948,4.38649,Ambulance
50.86439,4.37809,50.86948,4.38649,Ambulance
50.81602,4.37445,50.81887,4.40311,Ambulance
50.85094,4.36453,50.85946,4.35181,Ambulance
50.84638,4.35771,50.8343302,4.3454504,Ambulance
50.84441,4.4739,50.85211,4.4604,Ambulance
50.83272,4.34675,50.83758,4.34915,PIT
50.8681,4.3428,50.8523,4.35988,MUG
50.86013,4.35995,50.85097,4.36411,Ambulance
50.83033,4.37326,50.85097,4.36411,Ambulance
50.86515,4.29324,50.85946,4.35181,Ambulance
50.81451,4.38961,50.80469,4.36764,MUG
50.81451,4.38961,50.85946,4.35181,Ambulance
50.84343,4.42299,50.85211,4.4604,Ambulance
50.85752,4.36795,50.85946,4.35181,Ambulance
50.85756,4.31137,50.83254,4.31199,Ambulance
50.79862,4.34819,50.815980418,4.3415237283,Ambulance
50.79862,4.34819,50.80469,4.36764,MUG
50.89292,4.36665,50.86948,4.38649,Ambulance
50.86214,4.36943,50.85097,4.36411,Ambulance
50.84822,4.34748,50.8343302,4.3454504,Ambulance
50.90817,4.39739,50.85946,4.35181,Ambulance
50.90817,4.39739,50.906541477,4.3885618595,MUG
50.86033,4.32094,50.85946,4.35181,Ambulance
50.86621,4.28459,50.88593,4.30949,PIT
50.86621,4.28459,50.89087,4.30867,Ambulance
50.84035,4.32927,50.83254,4.31199,Ambulance
50.84035,4.32927,50.85946,4.35181,Ambulance
50.80906,4.34336,50.815980418,4.3415237283,Ambulance
50.81141,4.39187,50.81887,4.40311,Ambulance
50.86413,4.34399,50.83758,4.34915,PIT
50.83699,4.34777,50.8343302,4.3454504,Ambulance
50.87484,4.38834,50.86948,4.38649,Ambulance
50.88276,4.47115,50.86948,4.38649,Ambulance
50.83947,4.34393,50.83758,4.34915,PIT
50.82398,4.36295,50.8343302,4.3454504,Ambulance
50.84876,4.36675,50.85946,4.35181,Ambulance
50.89018,4.34505,50.85946,4.35181,Ambulance
50.89018,4.34505,50.88492,4.3089,MUG
50.83055,4.33559,50.8343302,4.3454504,Ambulance
50.8799,4.40493,50.86937,4.38646,MUG
51.04096,4.33016,50.906541477,4.3885618595,MUG
50.86935,4.38991,50.8523,4.35988,MUG
50.86251,4.30095,50.85946,4.35181,Ambulance
50.84915,4.35208,50.8523,4.35988,MUG
50.82983,4.38488,50.8343302,4.3454504,Ambulance
50.84437,4.35074,50.8343302,4.3454504,Ambulance
50.84898,4.38997,50.86948,4.38649,Ambulance
50.84437,4.35074,50.85097,4.36411,Ambulance
50.8475,4.3056,50.83254,4.31199,Ambulance
50.8754,4.30719,50.88492,4.3089,MUG
50.81661,4.2998,50.81396,4.25942,MUG
50.81661,4.2998,50.8343302,4.3454504,Ambulance
50.84516,4.27884,50.83254,4.31199,Ambulance
50.88177,4.34012,50.85946,4.35181,Ambulance
50.88177,4.34012,50.86937,4.38646,MUG
50.84375,4.35845,50.85097,4.36411,Ambulance
50.84962,4.29923,50.83571,4.34793,MUG
50.80953,4.31403,50.8343302,4.3454504,Ambulance
50.83551,4.34457,50.83254,4.31199,Ambulance
50.83551,4.34457,50.8523,4.35988,MUG
50.87658,4.35866,50.85946,4.35181,Ambulance
50.84605,4.34963,50.85097,4.36411,Ambulance
50.85172,4.34502,50.85946,4.35181,Ambulance
50.87894,4.33354,50.89087,4.30867,Ambulance
50.82843,4.37439,50.81887,4.40311,Ambulance
50.82652,4.33174,50.85946,4.35181,Ambulance
50.84878,4.40361,50.86948,4.38649,Ambulance
50.84809,4.34945,50.85946,4.35181,Ambulance
50.83181,4.33379,50.8343302,4.3454504,Ambulance
50.81189,4.43377,50.81887,4.40311,Ambulance
50.80387,4.38934,50.81887,4.40311,Ambulance
50.84937,4.37634,50.83758,4.34915,PIT
50.86995,4.30711,50.88593,4.30949,PIT
50.81977,4.35834,50.80469,4.36764,MUG
50.81977,4.35834,50.85946,4.35181,Ambulance
50.81977,4.35834,50.81887,4.40311,Ambulance
50.82223,4.36576,50.81887,4.40311,Ambulance
50.81742,4.37092,50.85097,4.36411,Ambulance
50.83966,4.4092,50.86948,4.38649,Ambulance
50.83966,4.4092,50.81784,4.40222,MUG
50.83033,4.3514,50.8343302,4.3454504,Ambulance
50.8219,4.2945,50.83254,4.31199,Ambulance
50.86564,4.33107,50.85946,4.35181,Ambulance
50.8372,4.34044,50.83254,4.31199,Ambulance
50.78922,4.32305,50.815980418,4.3415237283,Ambulance
50.78922,4.32305,50.80469,4.36764,MUG
50.78922,4.32305,50.81396,4.25942,MUG
50.88269,4.43747,50.86948,4.38649,Ambulance
50.8421,4.30852,50.83254,4.31199,Ambulance
50.8043,4.42009,50.81887,4.40311,Ambulance
50.8043,4.42009,50.81784,4.40222,MUG
50.79945,4.33307,50.8343302,4.3454504,Ambulance
50.82578,4.38392,50.8343302,4.3454504,Ambulance
50.84638,4.3529,50.83254,4.31199,Ambulance
50.89589,4.39522,50.906541477,4.3885618595,Ambulance
50.81866,4.2388,50.83254,4.31199,Ambulance
50.82634,4.39687,50.84226,4.39925,Ambulance
50.89403,4.37974,50.906541477,4.3885618595,Ambulance
50.8595,4.36877,50.86948,4.38649,Ambulance
50.83902,4.30935,50.83254,4.31199,Ambulance
50.83676,4.34949,50.83758,4.34915,PIT
50.86094,4.3305,50.85946,4.35181,Ambulance
50.86094,4.3305,50.8523,4.35988,MUG
50.82798,4.41602,50.81887,4.40311,Ambulance
50.86456,4.36443,50.85946,4.35181,Ambulance
50.84529,4.33964,50.8343302,4.3454504,Ambulance
50.79485,4.33081,50.82573,4.37919,PIT
50.84265,4.4192,50.84226,4.39925,Ambulance
50.87705,4.33315,50.89087,4.30867,Ambulance
50.85676,4.3712,50.86948,4.38649,Ambulance
50.83596,4.44751,50.85211,4.4604,Ambulance
50.83778,4.31451,50.83254,4.31199,Ambulance
50.85656,4.30204,50.85946,4.35181,Ambulance
50.80953,4.43866,50.80469,4.36764,MUG
50.85421,4.31281,50.83254,4.31199,Ambulance
50.85421,4.31281,50.83571,4.34793,MUG
50.84738,4.37516,50.8343302,4.3454504,Ambulance
50.79365,4.33285,50.81396,4.25942,MUG
50.79365,4.33285,50.78344,4.35633,Ambulance
50.87105,4.39951,50.86948,4.38649,Ambulance
50.81802,4.24202,50.83254,4.31199,Ambulance
50.88595,4.31117,50.906541477,4.3885618595,Ambulance
50.89317,4.33075,50.906541477,4.3885618595,Ambulance
50.82166,4.36706,50.80469,4.36764,MUG
50.82166,4.36706,50.8343302,4.3454504,Ambulance
50.8143,4.33473,50.8343302,4.3454504,Ambulance
50.84268,4.32272,50.83254,4.31199,Ambulance
50.86289,4.43381,50.85211,4.4604,Ambulance
50.83977,4.32894,50.83254,4.31199,Ambulance
50.86873,4.36197,50.85946,4.35181,Ambulance
50.86873,4.36197,50.82573,4.37919,PIT
50.85629,4.29835,50.85946,4.35181,Ambulance
50.85774,4.36433,50.83758,4.34915,PIT
50.8769,4.34946,50.85946,4.35181,Ambulance
50.87623,4.39467,50.86948,4.38649,Ambulance
50.90791,4.35305,50.89087,4.30867,Ambulance
50.85069,4.38528,50.86948,4.38649,Ambulance
50.80818,4.39195,50.8047,4.36763,Ambulance
50.80292,4.3382,50.83758,4.34915,PIT
50.80292,4.3382,50.78344,4.35633,Ambulance
50.80292,4.3382,50.80469,4.36764,MUG
50.83356,4.34367,50.88593,4.30949,PIT
50.8588,4.37663,50.85946,4.35181,Ambulance
50.87278,4.31404,50.8343302,4.3454504,Ambulance
50.84947,4.41547,50.86937,4.38646,MUG
50.84947,4.41547,50.81887,4.40311,Ambulance
50.84947,4.41547,50.86948,4.38649,Ambulance
50.87503,4.3769,50.86948,4.38649,Ambulance
50.85824,4.30746,50.83254,4.31199,Ambulance
50.87387,4.31062,50.8343302,4.3454504,Ambulance
50.8347,4.39839,50.82573,4.37919,PIT
50.8347,4.39839,50.81784,4.40222,MUG
50.85585,4.35852,50.86948,4.38649,Ambulance
50.84422,4.34917,50.85946,4.35181,Ambulance
50.80294,4.22243,50.83254,4.31199,Ambulance
50.83701,4.33505,50.83254,4.31199,Ambulance
50.88891,4.30969,50.906541477,4.3885618595,Ambulance
50.8104,4.41758,50.8047,4.36763,Ambulance
50.8104,4.41758,50.80469,4.36764,MUG
50.85896,4.32781,50.85946,4.35181,Ambulance
50.85896,4.32781,50.8523,4.35988,MUG
50.84983,4.37356,50.86948,4.38649,Ambulance
50.84973,4.29924,50.83254,4.31199,Ambulance
50.86827,4.29314,50.83254,4.31199,Ambulance
50.86827,4.29314,50.83571,4.34793,MUG
50.85207,4.38656,50.86937,4.38646,MUG
50.85207,4.38656,50.84226,4.39925,Ambulance
50.85894,4.30655,50.83254,4.31199,Ambulance
50.82569,4.3451,50.83254,4.31199,Ambulance
50.84625,4.36695,50.8343302,4.3454504,Ambulance
50.84625,4.36695,50.83571,4.34793,MUG
50.81124,4.3547,50.81887,4.40311,Ambulance
50.83416,4.33804,50.81887,4.40311,Ambulance
50.86936,4.30878,50.88492,4.3089,MUG
50.81071,4.41085,50.85211,4.4604,Ambulance
50.86108,4.40158,50.86937,4.38646,MUG
50.86108,4.40158,50.86948,4.38649,Ambulance
50.79721,4.39572,50.81887,4.40311,Ambulance
50.83298,4.39108,50.84226,4.39925,Ambulance
50.85046,4.34194,50.85946,4.35181,Ambulance
50.88277,4.33115,50.88492,4.3089,MUG
50.88277,4.33115,50.89087,4.30867,Ambulance
50.86352,4.35632,50.85946,4.35181,Ambulance
50.85202,4.38637,50.86948,4.38649,Ambulance
50.8603,4.36331,50.83758,4.34915,PIT
50.84262,4.29419,50.88593,4.30949,PIT
50.89379,4.35654,50.86937,4.38646,MUG
50.87309,4.35834,50.86948,4.38649,Ambulance
50.82413,4.3598,50.8343302,4.3454504,Ambulance
50.86659,4.3027,50.83254,4.31199,Ambulance
50.80079,4.15505,50.81396,4.25942,MUG
50.80079,4.15505,50.83254,4.31199,Ambulance
50.89164,4.37617,50.86937,4.38646,MUG
50.89164,4.37617,50.86948,4.38649,Ambulance
50.80953,4.36891,50.815980418,4.3415237283,Ambulance
50.86928,4.3189,50.85946,4.35181,Ambulance
50.86928,4.3189,50.8523,4.35988,MUG
50.8717,4.30077,50.83254,4.31199,Ambulance
50.84033,4.4655,50.85211,4.4604,Ambulance
50.82992,4.31845,50.88593,4.30949,PIT
50.82992,4.31845,50.83758,4.34915,PIT
50.8313,4.37936,50.81887,4.40311,Ambulance
50.87621,4.39834,50.84226,4.39925,Ambulance
50.87621,4.39834,50.906541477,4.3885618595,MUG
50.83709,4.41784,50.86948,4.38649,Ambulance
50.82899,4.34326,50.8343302,4.3454504,Ambulance
50.82899,4.34326,50.83571,4.34793,MUG
50.85289,4.42882,50.85211,4.4604,Ambulance
50.85806,4.43442,50.86948,4.38649,Ambulance
50.83087,4.37358,50.81887,4.40311,Ambulance
50.8343,4.34541,50.815980418,4.3415237283,Ambulance
50.8439,4.34895,50.80469,4.36764,MUG
50.83801,4.36134,50.8343302,4.3454504,Ambulance
50.85714,4.33325,50.83758,4.34915,PIT
50.82632,4.35484,50.8047,4.36763,Ambulance
50.86162,4.37103,50.86948,4.38649,Ambulance
50.85139,4.37103,50.83571,4.34793,MUG
50.85139,4.37103,50.85946,4.35181,Ambulance
50.8116,4.38752,50.81887,4.40311,Ambulance
50.85708,4.35292,50.83254,4.31199,Ambulance
50.86724,4.37591,50.86948,4.38649,Ambulance
50.79072,4.36562,50.78344,4.35633,Ambulance
50.86818,4.34271,50.82573,4.37919,PIT
50.86818,4.34271,50.8523,4.35988,MUG
50.86818,4.34271,50.85946,4.35181,Ambulance
50.86713,4.31034,50.89087,4.30867,Ambulance
50.85202,4.36558,50.83571,4.34793,MUG
50.85202,4.36558,50.86948,4.38649,Ambulance
50.89531,4.43125,50.906541477,4.3885618595,MUG
50.83673,4.44269,50.85211,4.4604,Ambulance
50.8158,4.33736,50.815980418,4.3415237283,Ambulance
50.83173,4.36069,50.8343302,4.3454504,Ambulance
50.86284,4.42453,50.82573,4.37919,PIT
50.84543,4.30889,50.83758,4.34915,PIT
50.89698,4.34437,50.85946,4.35181,Ambulance
50.84532,4.44285,50.85211,4.4604,Ambulance
50.8251,4.41097,50.81887,4.40311,Ambulance
50.86081,4.34878,50.82573,4.37919,PIT
50.8554,4.38374,50.86948,4.38649,Ambulance
50.78945,4.29745,50.83254,4.31199,Ambulance
50.84658,4.34824,50.85946,4.35181,Ambulance
50.86707,4.3401,50.85946,4.35181,Ambulance
50.80889,4.42272,50.81887,4.40311,Ambulance
50.80889,4.42272,50.81784,4.40222,MUG
50.82453,4.37193,50.8047,4.36763,Ambulance
50.85878,4.36922,50.86948,4.38649,Ambulance
50.85516,4.37235,50.86948,4.38649,Ambulance
50.82093,4.30219,50.83254,4.31199,Ambulance
50.847,4.29979,50.83254,4.31199,Ambulance
50.847,4.29979,50.83571,4.34793,MUG
50.80489,4.2866,50.83254,4.31199,Ambulance
50.83192,4.366,50.8047,4.36763,Ambulance
50.85276,4.33636,50.83758,4.34915,PIT
50.80195,4.33826,50.815980418,4.3415237283,Ambulance
50.80195,4.33826,50.80469,4.36764,MUG
50.82202,4.40725,50.81887,4.40311,Ambulance
50.8285,4.38329,50.81887,4.40311,Ambulance
50.80516,4.37216,50.78344,4.35633,Ambulance
50.81459,4.36338,50.8343302,4.3454504,Ambulance
50.83313,4.30303,50.83254,4.31199,Ambulance
50.83238,4.39314,50.81887,4.40311,Ambulance
50.83238,4.39314,50.84226,4.39925,Ambulance
50.87788,4.38173,50.86948,4.38649,Ambulance
50.8353,4.3801,50.81887,4.40311,Ambulance
50.8008,4.31401,50.83758,4.34915,PIT
50.85474,4.39052,50.86948,4.38649,Ambulance
50.81044,4.32459,50.8343302,4.3454504,Ambulance
50.81044,4.32459,50.8047,4.36763,Ambulance
50.80487,4.41175,50.81887,4.40311,Ambulance
50.85731,4.34887,50.85946,4.35181,Ambulance
50.87922,4.26116,50.81396,4.25942,MUG
50.87922,4.26116,50.89087,4.30867,Ambulance
50.87329,4.29952,50.83254,4.31199,Ambulance
50.85354,4.33711,50.85946,4.35181,Ambulance
50.85572,4.34802,50.8343302,4.3454504,Ambulance
50.83809,4.36269,50.8343302,4.3454504,Ambulance
50.84787,4.35866,50.8343302,4.3454504,Ambulance
50.86817,4.36802,50.85946,4.35181,Ambulance
50.86817,4.36802,50.83571,4.34793,MUG
50.85713,4.32499,50.83254,4.31199,Ambulance
50.87249,4.39079,50.86948,4.38649,Ambulance
50.87034,4.31714,50.85946,4.35181,Ambulance
50.85854,4.33888,50.8343302,4.3454504,Ambulance
50.87832,4.40972,50.86948,4.38649,Ambulance
50.83119,4.46114,50.85211,4.4604,Ambulance
50.87956,4.34879,50.85946,4.35181,Ambulance
50.8594,4.41583,50.86948,4.38649,Ambulance
50.80054,4.33648,50.8047,4.36763,Ambulance
50.83268,4.35069,50.815980418,4.3415237283,Ambulance
50.87228,4.32057,50.85946,4.35181,Ambulance
50.77712,4.33221,50.78344,4.35633,Ambulance
50.77712,4.33221,50.80469,4.36764,MUG
50.81829,4.41067,50.81887,4.40311,Ambulance
50.86477,4.35614,50.86948,4.38649,Ambulance
50.85143,4.35308,50.8343302,4.3454504,Ambulance
50.81724,4.4134,50.81887,4.40311,Ambulance
50.81724,4.4134,50.84226,4.39925,Ambulance
50.86176,4.34034,50.85946,4.35181,Ambulance
50.83351,4.40009,50.81887,4.40311,Ambulance
50.84839,4.3468,50.85946,4.35181,Ambulance
50.84839,4.3468,50.8523,4.35988,MUG
50.80731,4.37121,50.8047,4.36763,Ambulance
50.89307,4.36947,50.83758,4.34915,PIT
50.83468,4.38046,50.81887,4.40311,Ambulance
50.85192,4.33958,50.85946,4.35181,Ambulance
50.87133,4.31419,50.89087,4.30867,Ambulance
50.83082,4.35987,50.8343302,4.3454504,Ambulance
50.86933,4.32847,50.8523,4.35988,MUG
50.86933,4.32847,50.85946,4.35181,Ambulance
50.84867,4.3453,50.8343302,4.3454504,Ambulance
50.77216,4.37164,50.78344,4.35633,Ambulance
50.84651,4.34846,50.8343302,4.3454504,Ambulance
50.87315,4.3017,50.85946,4.35181,Ambulance
51.03378,4.32653,50.88492,4.3089,MUG
50.82516,4.34431,50.815980418,4.3415237283,Ambulance
50.84781,4.30573,50.83254,4.31199,Ambulance
50.82233,4.38825,50.81887,4.40311,Ambulance
50.85882,4.36672,50.85946,4.35181,Ambulance
50.85254,4.33222,50.8343302,4.3454504,Ambulance
50.8606,4.35919,50.85946,4.35181,Ambulance
50.8577,4.36509,50.8523,4.35988,MUG
50.8577,4.36509,50.86948,4.38649,Ambulance
50.83297,4.33065,50.83254,4.31199,Ambulance
50.83749,4.3865,50.81887,4.40311,Ambulance
50.80406,4.32204,50.8047,4.36763,Ambulance
50.86515,4.31846,50.85946,4.35181,Ambulance
50.78617,4.36719,50.80469,4.36764,MUG
50.84067,4.32736,50.83254,4.31199,Ambulance
50.80406,4.32204,50.815980418,4.3415237283,Ambulance
50.88878,4.41418,50.86948,4.38649,Ambulance
50.82683,4.34904,50.85097,4.36411,Ambulance
50.8365,4.40247,50.84226,4.39925,Ambulance
50.8365,4.40247,50.80469,4.36764,MUG
50.85149,4.32059,50.83254,4.31199,Ambulance
50.90592,4.351,50.89087,4.30867,Ambulance
50.89292,4.36916,50.86948,4.38649,Ambulance
50.89292,4.36916,50.86937,4.38646,MUG
50.87977,4.34816,50.85946,4.35181,Ambulance
50.90872,4.35389,50.88593,4.30949,PIT
50.85542,4.42204,50.82573,4.37919,PIT
50.83644,4.34227,50.8343302,4.3454504,Ambulance
50.83068,4.46011,50.85211,4.4604,Ambulance
50.87209,4.34631,50.86948,4.38649,Ambulance
50.85212,4.365,50.8523,4.35988,MUG
50.85212,4.365,50.85097,4.36411,Ambulance
50.87081,4.31818,50.89087,4.30867,Ambulance
50.89518,4.31975,50.88593,4.30949,PIT
50.75131,4.35878,50.78344,4.35633,Ambulance
50.83187,4.35662,50.85097,4.36411,Ambulance
50.84826,4.42527,50.85211,4.4604,Ambulance
50.88165,4.34547,50.89087,4.30867,Ambulance
50.88772,4.34286,50.89087,4.30867,Ambulance
50.88772,4.34286,50.88492,4.3089,MUG
50.83602,4.31694,50.83254,4.31199,Ambulance
50.84685,4.43065,50.81887,4.40311,Ambulance
50.84685,4.43065,50.85332,4.45325,MUG
50.85245,4.36529,50.85097,4.36411,Ambulance
50.80479,4.36884,50.8047,4.36763,Ambulance
50.80479,4.36884,50.80469,4.36764,MUG
50.87652,4.40463,50.83758,4.34915,PIT
50.82887,4.39021,50.83758,4.34915,PIT
50.82252,4.29481,50.83254,4.31199,Ambulance
50.83873,4.38958,50.81784,4.40222,MUG
50.83873,4.38958,50.81887,4.40311,Ambulance
50.90128,4.35378,50.88593,4.30949,PIT
50.82197,4.32242,50.83254,4.31199,Ambulance
50.85006,4.37264,50.85097,4.36411,Ambulance
50.84085,4.29438,50.81396,4.25942,MUG
50.74196,4.36522,50.78344,4.35633,Ambulance
50.84261,4.40748,50.81887,4.40311,Ambulance
50.85546,4.38657,50.86948,4.38649,Ambulance
50.84367,4.32814,50.83571,4.34793,MUG
50.8264,4.34261,50.83254,4.31199,Ambulance
50.84276,4.40813,50.81887,4.40311,Ambulance
50.86667,4.39776,50.86948,4.38649,Ambulance
50.82138,4.41787,50.8047,4.36763,Ambulance
50.82138,4.41787,50.80469,4.36764,MUG
50.8454,4.39817,50.8523,4.35988,MUG
50.85089,4.37326,50.83571,4.34793,MUG
50.86203,4.45985,50.85211,4.4604,Ambulance
50.82908,4.4521,50.84226,4.39925,Ambulance
50.82908,4.4521,50.8047,4.36763,Ambulance
50.85743,4.31005,50.85946,4.35181,Ambulance
50.80698,4.41979,50.85211,4.4604,Ambulance
50.84948,4.41597,50.86937,4.38646,MUG
50.84948,4.41597,50.86948,4.38649,Ambulance
50.83355,4.40788,50.8047,4.36763,Ambulance
50.90119,4.34563,50.89087,4.30867,Ambulance
50.90119,4.34563,50.88492,4.3089,MUG
50.90119,4.34563,50.85946,4.35181,Brandziekenwagen
50.76793,4.32842,50.78344,4.35633,Ambulance
50.809,4.39453,50.81887,4.40311,Ambulance
50.86137,4.34498,50.83758,4.34915,PIT
50.87332,4.40131,50.86948,4.38649,Ambulance
50.83649,4.31016,50.83254,4.31199,Ambulance
50.83649,4.31016,50.83758,4.34915,PIT
50.83649,4.31016,50.83571,4.34793,MUG
50.86434,4.37777,50.85946,4.35181,Ambulance
50.83665,4.46027,50.85211,4.4604,Ambulance
50.83665,4.46027,50.85332,4.45325,MUG
50.0,4.32106,50.88593,4.30949,PIT
50.85147,4.43895,50.82573,4.37919,PIT
50.89967,4.31655,50.89087,4.30867,Ambulance
50.87428,4.35524,50.85946,4.35181,Ambulance
50.81207,4.34279,50.815980418,4.3415237283,Ambulance
50.81207,4.34279,50.80469,4.36764,MUG
50.84781,4.30459,50.83254,4.31199,Ambulance
50.81151,4.40286,50.81887,4.40311,Ambulance
50.88493,4.33042,50.8523,4.35988,MUG
50.88493,4.33042,50.85946,4.35181,Brandziekenwagen
50.87551,4.33562,50.88593,4.30949,PIT
50.84637,4.35136,50.85097,4.36411,Ambulance
50.86617,4.28846,50.89087,4.30867,Ambulance
50.86617,4.28846,50.8523,4.35988,MUG
50.86378,4.31808,50.85946,4.35181,Ambulance
50.86378,4.31808,50.8523,4.35988,MUG
50.80648,4.42217,50.8047,4.36763,Ambulance
50.87675,4.35555,50.82573,4.37919,PIT
50.85931,4.33004,50.85946,4.35181,Ambulance
50.8105,4.32615,50.815980418,4.3415237283,Ambulance
50.8769,4.35367,50.85946,4.35181,Ambulance
50.85522,4.42603,50.85211,4.4604,Ambulance
50.87227,4.33194,50.83254,4.31199,Ambulance
50.84648,4.35932,50.85097,4.36411,Ambulance
50.85998,4.33333,50.8523,4.35988,MUG
50.82022,4.38807,50.81887,4.40311,Ambulance
50.86001,4.33991,50.85946,4.35181,Ambulance
50.8469,4.36042,50.8343302,4.3454504,Ambulance
50.84945,4.35149,50.85946,4.35181,Ambulance
50.85487,4.38488,50.86948,4.38649,Ambulance
50.7874,4.2981,50.83254,4.31199,Ambulance
50.84854,4.31058,50.81396,4.25942,MUG
50.85806,4.43442,50.84226,4.39925,Ambulance
50.82885,4.29098,50.83254,4.31199,Ambulance
50.91775,4.35792,50.89087,4.30867,Ambulance
50.82858,4.37453,50.81887,4.40311,Ambulance
50.86934,4.44154,50.85332,4.45325,MUG
50.86934,4.44154,50.85211,4.4604,Ambulance
50.8638,4.28935,50.88593,4.30949,PIT
50.84113,4.30755,50.83571,4.34793,MUG
50.84902,4.37537,50.85097,4.36411,Ambulance
50.84902,4.37537,50.8523,4.35988,MUG
50.84492,4.34133,50.8343302,4.3454504,Ambulance
50.87875,4.32165,50.89087,4.30867,Ambulance
50.85834,4.30974,50.85946,4.35181,Ambulance
50.83033,4.3514,50.83758,4.34915,PIT
50.85973,4.36223,50.86937,4.38646,MUG
50.86618,4.34147,50.85946,4.35181,Ambulance
50.83297,4.39269,50.81887,4.40311,Ambulance
50.82909,4.33374,50.83254,4.31199,Ambulance
50.85451,4.39933,50.84226,4.39925,Ambulance
50.83049,4.34495,50.83571,4.34793,MUG
50.83049,4.34495,50.8343302,4.3454504,Ambulance
50.91786,4.32176,50.89087,4.30867,Ambulance
50.85011,4.33498,50.85946,4.35181,Ambulance
50.85011,4.33498,50.8523,4.35988,MUG
50.86145,4.3685,50.85946,4.35181,Ambulance
50.84934,4.33545,50.85946,4.35181,Ambulance
50.84934,4.33545,50.80469,4.36764,MUG
50.89445,4.38261,50.906541477,4.3885618595,Ambulance
50.79787,4.33404,50.82573,4.37919,PIT
50.85158,4.4391,50.85211,4.4604,Ambulance
50.82961,4.35589,50.8343302,4.3454504,Ambulance
50.85629,4.30804,50.85946,4.35181,Ambulance
50.90687,4.31438,50.89087,4.30867,Ambulance
50.84578,4.38075,50.84226,4.39925,Ambulance
50.85874,4.36708,50.85097,4.36411,Ambulance
50.86136,4.37216,50.85097,4.36411,Ambulance
50.85316,4.31639,50.83254,4.31199,Ambulance
50.81063,4.36842,50.815980418,4.3415237283,Ambulance
50.8831,4.33752,50.88593,4.30949,PIT
50.89145,4.38121,50.86948,4.38649,Ambulance
50.89145,4.38121,50.86937,4.38646,MUG
50.80944,4.44133,50.81887,4.40311,Ambulance
50.85315,4.37443,50.83758,4.34915,PIT
50.85315,4.37443,50.8523,4.35988,MUG
50.87663,4.21489,50.88593,4.30949,PIT
50.84028,4.30963,50.83254,4.31199,Ambulance
50.84565,4.38962,50.84226,4.39925,Ambulance
50.79206,4.31921,50.815980418,4.3415237283,Ambulance
50.84085,4.35155,50.8343302,4.3454504,Ambulance
50.85259,4.30548,50.83254,4.31199,Ambulance
50.83018,4.35201,50.8343302,4.3454504,Ambulance
50.86406,4.36617,50.83758,4.34915,PIT
50.84923,4.47694,50.85211,4.4604,Ambulance
50.82991,4.30877,50.83254,4.31199,Ambulance
50.8361,4.31042,50.83254,4.31199,Ambulance
50.85078,4.31139,50.83758,4.34915,PIT
50.86441,4.37816,50.86948,4.38649,Ambulance
50.81649,4.37748,50.81887,4.40311,Ambulance
50.85435,4.38546,50.86948,4.38649,Ambulance
50.84958,4.30196,50.83254,4.31199,Ambulance
50.84958,4.30196,50.81396,4.25942,MUG
50.86565,4.33515,50.85946,4.35181,Ambulance
50.8322,4.38503,50.81887,4.40311,Ambulance
50.8322,4.38503,50.8258313,4.378717,MUG
50.8322,4.38503,50.85946,4.35181,Brandziekenwagen
