id,type,address,number,postal_code,municipality,province,location,public,available,hours,latitude,longitude
15377.0,Appareil fixe-Vast apparaat,Waversesteenweg,1945.0,1160.0,OUDERGEM,Bruxelles-Brussel,in kast aan het onthaal,Oui-Ja,Oui-Ja,,,
15378.0,Appareil fixe-Vast apparaat,Arnaud Fraiteurlaan ,1.0,1050.0,ELSENE,Bruxelles-Brussel,in schoonmaakkast gang links onthaal,Oui-Ja,Oui-Ja,,50.8179042,4.3955995
15381.0,Appareil fixe-Vast apparaat,Emile Jacqmainlaan,1.0,1000.0,brussel,Bruxelles-Brussel,5e verdiep tegenover de liften,Oui-Ja,Oui-Ja,,50.8557098,4.3551643
15382.0,Appareil fixe-Vast apparaat,Anspachlaan,6.0,1000.0,BRUSSEL,Bruxelles-Brussel,"10ème étage accueil du service Urbanisme / 10de verdieping, aan het onthaal van de dienst Stedenbouw",Oui-Ja,Oui-Ja,,50.8460654,4.3472932
15383.0,Appareil fixe-Vast apparaat,Anspachlaan,6.0,1000.0,BRUSSEL,Bruxelles-Brussel,"4ème étage, au secrétariat central de la Démographie /4e verdieping, op het centrale secretariaat van Demografie",Oui-Ja,Oui-Ja,,50.8460654,4.3472932
13281.0,Appareil fixe-Vast apparaat,Mutsaardlaan,71.0,1020.0,LAKEN,Bruxelles-Brussel,Rotonde 34 sur le mur à droite du secrétariat / Rotonde 34 aan de muur rechts van het secretariaat,Oui-Ja,Oui-Ja,,,
15384.0,Appareil fixe-Vast apparaat,Thys-Vanhamstraat,21.0,1020.0,LAKEN,Bruxelles-Brussel,Etage 1 - couloir A : Verdieping 1 - gang A,Oui-Ja,Oui-Ja,,,
15385.0,Appareil fixe-Vast apparaat,Verdunstraat,381.0,1130.0,HAREN,Bruxelles-Brussel,"A0, escalier à côté de la porte du gymnase / A0,trappenhal naast de deur van de turnzaal",Oui-Ja,Oui-Ja,,,
13282.0,Appareil fixe-Vast apparaat,Fabrieksstraat,54.0,1000.0,BRUSSEL,Bruxelles-Brussel,Salle d étude  RDC à droite face au bureau cheffe d atelier / Studeerzaal op de gelijkvloerse verdieping aan de rechterkant tegenover het kantoor van de manager van de werkplaats,Oui-Ja,Oui-Ja,,,
13283.0,Appareil fixe-Vast apparaat,Van Gehuchtenplein,4.0,1020.0,LAKEN,Bruxelles-Brussel,couloir  au RDC près du local de secours / gang op de gelijkvloerse verdieping bij de meldkamer,Oui-Ja,Oui-Ja,,50.8856302,4.3325449
13284.0,Appareil fixe-Vast apparaat,Fonteinstraat,4.0,1000.0,BRUSSEL,Bruxelles-Brussel,loge au RDC / loges op de gelijkvloerse verdieping,Oui-Ja,Oui-Ja,,50.8402407,4.3428616
13285.0,Appareil fixe-Vast apparaat,Anneessensplein,11.0,1000.0,BRUSSEL,Bruxelles-Brussel,dans le hall au RDC près de la loge / in de hal op de gelijkvloerse verdieping bij de loge,Oui-Ja,Oui-Ja,,,
13286.0,Appareil fixe-Vast apparaat,Nieuwland,116.0,1000.0,BRUSSEL,Bruxelles-Brussel,loge au RDC / loges op de gelijkvloerse verdieping,Oui-Ja,Oui-Ja,,,
13287.0,Appareil fixe-Vast apparaat,Rouppeplein,28.0,1000.0,BRUSSEL,Bruxelles-Brussel,dans la salle de gym au rez-de-chaussée / in de sportzaal op de gelijkvloerse verdieping,Oui-Ja,Oui-Ja,,,
13288.0,Appareil fixe-Vast apparaat,Rouppeplein,28.0,1000.0,BRUSSEL,Bruxelles-Brussel,sas près du bureau 1104 Direction 1er étage / luchtsluis dichtbij kantoor 1104 Management 1ste verdieping,Oui-Ja,Oui-Ja,,,
13289.0,Appareil fixe-Vast apparaat,Ransbeekstraat,227.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel,au rez de chaussée près des terrains de foot / op de gelijkvoerse verdieping naast de voetbalvelden,Oui-Ja,Oui-Ja,,,
13290.0,Appareil fixe-Vast apparaat,Ransbeekstraat,227.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel,1er étage dans le couloir  / 1e verdieping  in de gang,Oui-Ja,Oui-Ja,,,
15386.0,Appareil fixe-Vast apparaat,Kerkeveldstraat,1.0,1020.0,LAKEN,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,50.8776656,4.3546251
13293.0,Appareil fixe-Vast apparaat,Rogier van der Weydenstraat,3.0,1000.0,BRUSSEL,Bruxelles-Brussel,"Rez-de-chaussée, face à l escalier, à côté de l’ascenseur / gelijkvloers, tegenover de trap, naast de lift",Oui-Ja,Oui-Ja,,50.8413779,4.3449429
13294.0,Appareil fixe-Vast apparaat,Rogier van der Weydenstraat,3.0,1000.0,BRUSSEL,Bruxelles-Brussel,1er étage dans le couloir  / 1e verdieping in de gang,Oui-Ja,Oui-Ja,,50.8413779,4.3449429
15387.0,Appareil fixe-Vast apparaat,Rogier van der Weydenstraat,3.0,1000.0,BRUSSEL,Bruxelles-Brussel,"3ème étage dans le couloir à droite, dos à l’ascenseur / 3e verdieping in de gang rechts, met de rug naar de lift",Oui-Ja,Oui-Ja,,50.8413779,4.3449429
15388.0,Appareil fixe-Vast apparaat,Rogier van der Weydenstraat,3.0,1000.0,BRUSSEL,Bruxelles-Brussel,"3ème étage dans le couloir à droite, dos à l’ascenseur / 3e verdieping in de gang rechts, met de rug naar de lift",Oui-Ja,Oui-Ja,,50.8413779,4.3449429
15389.0,Appareil fixe-Vast apparaat,Korte Groenweg,99.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel,"Près de la conciergerie et des wc, attention : le DEA privé à l’extérieur à 10 mètres n appartient pas à la Ville / Dichtbij de conciërge en toiletten. Let op: de privé DEA (sportclub) buiten 10 meter afstand behoort niet tot de stad ",Oui-Ja,Oui-Ja,,,
15390.0,Appareil fixe-Vast apparaat,Zespenningenstraat,20.0,1000.0,BRUSSEL,Bruxelles-Brussel,"au 2ème sous-sol, au coin de la salle omnisport / in de 2e kelder, op de hoek van de omnisportzaal",Oui-Ja,Oui-Ja,,,
15391.0,Appareil fixe-Vast apparaat,Radstraat,24.0,1000.0,BRUSSEL,Bruxelles-Brussel,KEUKEN,Oui-Ja,Oui-Ja,,,
15392.0,Appareil fixe-Vast apparaat,Slachthuislaan,51.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15393.0,Appareil fixe-Vast apparaat,Slachthuislaan,51.0,1000.0,BRUSSEL,Bruxelles-Brussel,"dans le vestiaire de l’arbitre, salle 2 / in de kleedkamer van de scheidsrechter, kamer 2",Oui-Ja,Oui-Ja,,,
15395.0,Appareil fixe-Vast apparaat,Marathonlaan,135.0,1020.0,LAKEN,Bruxelles-Brussel,"Hall D Honneur, tribune 1, dans le vestiaire à côté de l appareil de la mise en marche de l éclairage au R.d.Ch. Annexe 2, dans le vestiaire 27, à droite/Erehal, tribune 1, in de vestiaire naast de lichtschakelaar op de gelijkvloerse verdieping. Bijgebouw 2, in vestiaire 27, rechts",Oui-Ja,Oui-Ja,,,
15396.0,Appareil fixe-Vast apparaat,Marathonlaan,135.0,1020.0,LAKEN,Bruxelles-Brussel,"Hall D Honneur, tribune 1, dans le vestiaire à côté de l appareil de la mise en marche de l éclairage au R.d.Ch. Annexe 2, dans le vestiaire 27, à droite / Erehal, tribune 1, in de vestiaire naast de lichtschakelaar op de gelijkvloerse verdieping. Bijgebouw 2, in vestiaire 27, rechts",Oui-Ja,Oui-Ja,,,
15397.0,Appareil fixe-Vast apparaat,Vilvoordsesteenweg,170.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel,dans la salle de sport / in de sportzaal,Oui-Ja,Oui-Ja,,,
15398.0,Appareil fixe-Vast apparaat,Oorlogskruisenlaan,6.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel,"1er étage,à coté de la buvette / 1e verdieping, naast de verfrissingsbar ",Oui-Ja,Oui-Ja,,50.8962531,4.3930458
15399.0,Appareil fixe-Vast apparaat,Papenvest ,1.0,1000.0,BRUSSEL,Bruxelles-Brussel,dans le bureau / in het kantoor,Oui-Ja,Oui-Ja,,50.8484468,4.3425963
15400.0,Appareil fixe-Vast apparaat,Kerkeveldstraat ,1.0,1020.0,LAKEN,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,50.8776656,4.3546251
13315.0,Appareil fixe-Vast apparaat,Antwerpsesteenweg,208.0,1000.0,BRUSSEL,Bruxelles-Brussel,Acceuil rez /  Receptie gelijkvloerse verdieping,Oui-Ja,Oui-Ja,,,
15401.0,Appareil fixe-Vast apparaat,Sporthalstraat,15.0,1130.0,HAREN,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15402.0,Appareil fixe-Vast apparaat,Lombardsijdestraat,120.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel,"rez de chaussée, couloir / gelijkvloerse verdieping, gang",Oui-Ja,Oui-Ja,,,
13320.0,Appareil fixe-Vast apparaat,Peperstraat,1.0,1000.0,BRUSSEL,Bruxelles-Brussel,"1er étage, au secrétariat / 1e verdieping, bij het secretariaat",Oui-Ja,Oui-Ja,,50.8470034,4.3531261
13321.0,Appareil fixe-Vast apparaat,Huidevettersstraat,65.0,1000.0,BRUSSEL,Bruxelles-Brussel,à l’accueil au rez-de chaussée / bij de receptie op de gelijksvloerse verdieping,Oui-Ja,Oui-Ja,,,
15403.0,Appareil fixe-Vast apparaat,Slachthuisstraat,24.0,1000.0,BRUSSEL,Bruxelles-Brussel,dans le hall d’entrée / in de inkomhal,Oui-Ja,Oui-Ja,,,
13323.0,Appareil fixe-Vast apparaat,Slachthuisstraat,24.0,1000.0,BRUSSEL,Bruxelles-Brussel,"Salle de sport rez
dans la salle de gym au -1 / in de sportszaal op de -1",Oui-Ja,Oui-Ja,,,
15404.0,Appareil fixe-Vast apparaat,Anderlechtsepoort,0.0,1000.0,BRUSSEL,Bruxelles-Brussel,"Pavillon B (sortie MDE), au rez-de-chaussée dans la salle d’exposition. / Paviljoen B (uitgang MDE),gelijksvloerse verdieping, in de tentoonstellingszaal.",Oui-Ja,Oui-Ja,,50.8449014,4.3389051
15405.0,Appareil fixe-Vast apparaat,Eikstraat,19.0,1000.0,BRUSSEL,Bruxelles-Brussel,"Au rez-de-chaussée, dans le haut de la cage d’escalier (derrière la porte) menant à la cave / Gelijksvloerse verdiepîng, bovenaan het trappenhuis (achter de deur) dat naar de kelder leidt.",Oui-Ja,Oui-Ja,,,
15406.0,Appareil fixe-Vast apparaat,Grote Markt,1.0,1000.0,BRUSSEL,Bruxelles-Brussel,à l’accueil / bij de receptie,Oui-Ja,Oui-Ja,,50.84671385,4.352515139811132
15407.0,Appareil fixe-Vast apparaat,Emile Bockstaellaan,246.0,1020.0,LAKEN,Bruxelles-Brussel,à l’accueil à gauche en entrant dans la salle des guichets /bij de receptie aan de linkerkant als u de loketten binnenkomt,Oui-Ja,Oui-Ja,,,
13326.0,Appareil fixe-Vast apparaat,Belliardstraat,1.0,1040.0,ETTERBEEK,Bruxelles-Brussel,Sécrétariat Solvay / Solvay-secretariaat,Oui-Ja,Oui-Ja,,50.8400106,4.3809455
12763.0,Appareil fixe-Vast apparaat,Marathonlaan,135.0,1020.0,LAKEN,Bruxelles-Brussel,Local Gardien ,Oui-Ja,Oui-Ja,,,
12764.0,Appareil fixe-Vast apparaat,Marathonlaan,135.0,1020.0,LAKEN,Bruxelles-Brussel,"Annexe 2, vestiaire 27",Oui-Ja,Oui-Ja,,,
12766.0,Appareil fixe-Vast apparaat,Marathonlaan,135.0,1020.0,LAKEN,Bruxelles-Brussel,"Hall d honneur, vestiaire HALL",Oui-Ja,Oui-Ja,,,
12765.0,Appareil fixe-Vast apparaat,Reebokstraat,28.0,1000.0,BRUSSEL,Bruxelles-Brussel,"Près du local ""box"" (= espace de stockage) au rez-de-chaussée",Oui-Ja,Oui-Ja,,,
15408.0,Appareil fixe-Vast apparaat,Negende Linielaan,39.0,1000.0,BRUSSEL,Bruxelles-Brussel,"1er étage, à coté de la machine à café et de la salle à manger - 1e verdieping, naast het koffiezetapparaat en de eetkamer ",Oui-Ja,Oui-Ja,,,
11978.0,Appareil fixe-Vast apparaat,Kerkeveldstraat,73.0,1020.0,LAKEN,Bruxelles-Brussel,"dans le local du sauveteur dans la zone du grand bassin,",Oui-Ja,Oui-Ja,,,
15409.0,Appareil fixe-Vast apparaat,Kerkeveldstraat,73.0,1020.0,LAKEN,Bruxelles-Brussel,"dans la zone du petit bassin, au bord de la piscine, sur le mur côté douches",Oui-Ja,Oui-Ja,,,
15410.0,Appareil fixe-Vast apparaat,Reebokstraat,28.0,1000.0,BRUSSEL,Bruxelles-Brussel,1 ste verdiep klein zwembad,Oui-Ja,Oui-Ja,,,
11977.0,Appareil fixe-Vast apparaat,Reebokstraat,24.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15394.0,Appareil fixe-Vast apparaat,Rogier van der Weydenstraat,3.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,50.8413779,4.3449429
15395.0,Appareil fixe-Vast apparaat,Emile Bockstaellaan,120.0,1020.0,LAKEN,Bruxelles-Brussel,INKOM,Oui-Ja,Oui-Ja,,,
15396.0,Appareil fixe-Vast apparaat,Beizegemstraat,141.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel,GANG DIRECTIE,Oui-Ja,Oui-Ja,,,
15397.0,Appareil fixe-Vast apparaat,Driegatenstraat,4.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel,GANG DIRECTIE,Oui-Ja,Oui-Ja,,50.8943053,4.3907913
15398.0,Appareil fixe-Vast apparaat,Oorlogskruisenlaan,78.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel,INKOM TURNZAAL,Oui-Ja,Oui-Ja,,,
15399.0,Appareil fixe-Vast apparaat,Emile Bockstaellaan,109.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel,ACHTER RECEPTIE,Oui-Ja,Oui-Ja,,,
15400.0,Appareil fixe-Vast apparaat,Blekerijstraat,52.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15401.0,Appareil fixe-Vast apparaat,Vaartstraat,55.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15402.0,Appareil fixe-Vast apparaat,Claessensstraat,10.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15403.0,Appareil fixe-Vast apparaat,Vaartstraat,61.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel,INKOM,Oui-Ja,Oui-Ja,,,
15404.0,Appareil fixe-Vast apparaat,Vaartstraat,53.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel,INKOM,Oui-Ja,Oui-Ja,,,
15405.0,Appareil fixe-Vast apparaat,Fonteinstraat,4.0,1120.0,NEDER-OVER-HEEMBEEK,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15406.0,Appareil fixe-Vast apparaat,Keizer Karelstraat,29.0,1000.0,BRUSSEL,Bruxelles-Brussel,Centrale ruimte links in hoek,Oui-Ja,Oui-Ja,,,
15407.0,Appareil fixe-Vast apparaat,Grevelingenstraat,68.0,1000.0,BRUSSEL,Bruxelles-Brussel,Kantoor rechts van inkom,Oui-Ja,Oui-Ja,,,
15408.0,Appareil fixe-Vast apparaat,Masuistraat,73.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15417.0,Appareil fixe-Vast apparaat,Slachthuislaan,50.0,1000.0,BRUSSEL,Bruxelles-Brussel,Hoofdingang,Oui-Ja,Oui-Ja,,,
15419.0,Appareil fixe-Vast apparaat,Slachthuislaan,50.0,1000.0,BRUSSEL,Bruxelles-Brussel,Ingang batiment R,Oui-Ja,Oui-Ja,,,
15420.0,Appareil fixe-Vast apparaat,Slachthuislaan,50.0,1000.0,BRUSSEL,Bruxelles-Brussel, Voor gymnase locaal 401,Oui-Ja,Oui-Ja,,,
15421.0,Appareil fixe-Vast apparaat,Claessensstraat,57.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15422.0,Appareil fixe-Vast apparaat,Sluismeester Coggestraat,14.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,50.8696677,4.3599543
15423.0,Appareil fixe-Vast apparaat,Frontispiesstraat,8.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,50.8587576,4.3522118
15424.0,Appareil fixe-Vast apparaat,Nieuwe graanmarkt,24.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15425.0,Appareil fixe-Vast apparaat,Priemstraat,28.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15426.0,Appareil fixe-Vast apparaat,Claessenstraat,59.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15427.0,Appareil fixe-Vast apparaat,Richard Neyberghlaan,6.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,50.877272,4.3457909
15428.0,Appareil fixe-Vast apparaat,Stevens-Delannoystraat,28.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,50.8898867,4.3415228
15429.0,Appareil fixe-Vast apparaat,Pagodenlaan,305.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15430.0,Appareil fixe-Vast apparaat,Magnolialaan,1.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,50.8983529,4.3303882
15431.0,Appareil fixe-Vast apparaat,Rue Haute,245.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15432.0,Appareil fixe-Vast apparaat,Groot Eiland,30.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15433.0,Appareil fixe-Vast apparaat,Simon Bolivarlaan,1.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,50.8617165,4.3530912
15434.0,Appareil fixe-Vast apparaat,Kapucijnenstraat,58.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15435.0,Appareil fixe-Vast apparaat,Fonteinstraat,4.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,50.8402407,4.3428616
15436.0,Appareil fixe-Vast apparaat,Rijkeklarenstraat,30.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15437.0,Appareil fixe-Vast apparaat,Bisschopsstraat,1.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,50.8496611,4.3527206
15438.0,Appareil fixe-Vast apparaat,Bisschopsstraat,1.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,50.8496611,4.3527206
15439.0,Appareil fixe-Vast apparaat,Bisschopsstraat,1.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,50.8496611,4.3527206
15440.0,Appareil fixe-Vast apparaat,Bisschopsstraat,1.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,50.8496611,4.3527206
15441.0,Appareil fixe-Vast apparaat,Rijkeklarenstraat,24.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15443.0,Appareil fixe-Vast apparaat,TERHULPSESTEENWEG ,120.0,1000.0,BRUSSEL,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15447.0,Appareil fixe-Vast apparaat,Belvéderèstraat ,27.0,1050.0,Elsene,Bruxelles-Brussel,Op onze kantoren 2 de verdieping,Non-Nee,Oui-Ja,,,
15464.0,Appareil fixe-Vast apparaat,Kortenberglaan,71.0,1000.0,Bruxelles,Bruxelles-Brussel,"Premier étage, bureaux de Macfarlanes LLP -  à côté de la porte d entrée.",Non-Nee,Oui-Ja,,,
15473.0,Appareil fixe-Vast apparaat,Rue Charles malis,61.0,1080.0,Bruxelles,Bruxelles-Brussel,. ,Oui-Ja,Non-Nee,,,
15474.0,Appareil fixe-Vast apparaat,Opperstraat,73.0,1050.0,Elsene,Bruxelles-Brussel,. ,Oui-Ja,Non-Nee,,,
15475.0,Appareil fixe-Vast apparaat,Gewijde Boomstraat,112.0,1050.0,Elsene,Bruxelles-Brussel,.,Oui-Ja,Non-Nee,,,
15476.0,Appareil fixe-Vast apparaat,Rue Colonel Bourg,1.0,1030.0,Bruxelles,Bruxelles-Brussel,.,Oui-Ja,Non-Nee,,50.8523254,4.4087306
15480.0,Appareil fixe-Vast apparaat,Rue Picard,3.0,1000.0,Bruxelles ,Bruxelles-Brussel,padel,Oui-Ja,Non-Nee,,50.8635133,4.3460583
15484.0,Appareil fixe-Vast apparaat,Avenue Jean-Joseph Crocq,8.0,1090.0,Jette,Bruxelles-Brussel,Etage,Non-Nee,Non-Nee,,50.8888734,4.3273589
15497.0,Appareil fixe-Vast apparaat,Rue Edouard Gersis,18.0,1150.0,Woluwe saint pierre,Bruxelles-Brussel,Accueil secrétariat Niveau 0,Oui-Ja,,,,
15511.0,Appareil fixe-Vast apparaat,"rue des deux églises, ",1.0,1000.0,Bruxelles,Bruxelles-Brussel,"6 eme étage - Bureaux IMA Europe, à la réception ",Oui-Ja,Oui-Ja,,50.8452626,4.3721188
15530.0,Appareil fixe-Vast apparaat,Rue Vandenbranden,1.0,1000.0,Bruxelles,Bruxelles-Brussel,"A l entrée, à gauche; sous la télévision",Oui-Ja,Non-Nee,"7h-21h la semaine, 9h-16h le samedi, 10h-14h le dimanche. Fermé les jours fériés.",50.8513408,4.3407624
15533.0,Appareil Mobile- Mobiel apparaat,Imperiastraat,10.0,1930.0,Zaventem,Bruxelles-Brussel,,,,In kantoorgebouw van maandag tem vrijdag van 9u - 17u.,,
15570.0,Appareil fixe-Vast apparaat,Boulevard de l Humanité,415.0,1190.0,Forest,Bruxelles-Brussel,"Dans le sas d entrée côté parking arrière du bâtiment. Pour y accéder, prendre la rue Emile Pathé à 1620 Drogenbos, au bout de la rue, traverser le parking jusqu à la terrasse en bois située juste avant le sas d entrée. ",Non-Nee,Non-Nee,Du lundi au samedi jour et nuit,,
15573.0,Appareil fixe-Vast apparaat,Rue D’Edimbourg ,16.0,1050.0,Ixelles ,Bruxelles-Brussel,Rez-de-chaussée ,Oui-Ja,Non-Nee,18h00 à 22h00,50.8371293,4.364166
2090.0,Appareil fixe-Vast apparaat,Birminghamstraat,221.0,1070.0,BRUSSEL,Bruxelles-Brussel,INKOM,Oui-Ja,Oui-Ja,,,
15586.0,Appareil fixe-Vast apparaat,Boulevard Du Souverain,25.0,1170.0,Watermael-Boitsfort,Bruxelles-Brussel,"6ème étage aile Crown, réception",Non-Nee,Oui-Ja,,50.8013062,4.4226825
15587.0,Appareil fixe-Vast apparaat,Boulevard du Souverain,25.0,1170.0,Watermael-Boitsfort,Bruxelles-Brussel,"7ème étage aile Forest, aile collaborative",Non-Nee,Oui-Ja,,50.8013062,4.4226825
11225.0,Appareil fixe-Vast apparaat,Boulevard du Souverain,25.0,1170.0,Watermael-Boitsfort,Bruxelles-Brussel,"7ème étage aile Swann, first aid room",Non-Nee,Oui-Ja,,50.8013062,4.4226825
15590.0,Appareil fixe-Vast apparaat,Boulevard du Souverain,25.0,1170.0,Watermael-Boitsfort,Bruxelles-Brussel,7ème étage aile Monument,Non-Nee,Oui-Ja,,50.8013062,4.4226825
15592.0,Appareil fixe-Vast apparaat,Rue Nisard,6.0,1170.0,BRUSSEL,Bruxelles-Brussel,BIJ SECURITY,Oui-Ja,Oui-Ja,,50.7972063,4.425174
15593.0,Appareil fixe-Vast apparaat,Wetstraat,175.0,1000.0,BRUSSEL,Bruxelles-Brussel,5e verdieping rechts in de hoofdgang naast telefooncabine,Oui-Ja,Oui-Ja,,,
15594.0,Appareil fixe-Vast apparaat,Wetstraat,175.0,1000.0,BRUSSEL,Bruxelles-Brussel,GELIJKVLOERS INKOMHAL,Oui-Ja,Oui-Ja,,,
15595.0,Appareil fixe-Vast apparaat,Wetstraat,175.0,1000.0,BRUSSEL,Bruxelles-Brussel,sportzaal verdiep -3,Oui-Ja,Oui-Ja,,,
15596.0,Appareil fixe-Vast apparaat,wetstraat,145.0,1000.0,BRUSSEL,Bruxelles-Brussel,"LEX gebouw, hoofdingang",Oui-Ja,Oui-Ja,,,
15597.0,Appareil fixe-Vast apparaat,wetstraat,155.0,1000.0,BRUSSEL,Bruxelles-Brussel,beveiligingskamer,Oui-Ja,Oui-Ja,,,
15599.0,Appareil fixe-Vast apparaat,etterbeeksesteenweg,70.0,1000.0,BRUSSEL,Bruxelles-Brussel,Gebouw justius lipsius   ladingskade 04,Oui-Ja,Oui-Ja,,,
12641.0,Appareil fixe-Vast apparaat,Place de jambilinne de meux,1.0,1030.0,SCHAARBEEK,Bruxelles-Brussel,2e verdiep in de bergruimte,Oui-Ja,Oui-Ja,,,
9364.0,Appareil fixe-Vast apparaat,Wetstraat,175.0,1000.0,BRUSSEL,Bruxelles-Brussel,centre de securite,Oui-Ja,Oui-Ja,,,
12668.0,Appareil fixe-Vast apparaat,WETSTRAAT ,155.0,1000.0,BRUSSEL,Bruxelles-Brussel,INKOMHAL,Oui-Ja,Oui-Ja,,,
12669.0,Appareil fixe-Vast apparaat,WETSTRAAT,145.0,1000.0,BRUSSEL,Bruxelles-Brussel,12e verd.to glazen lift,Oui-Ja,Oui-Ja,,,
15601.0,Appareil fixe-Vast apparaat,WETSTRAAT,155.0,1000.0,BRUSSEL,Bruxelles-Brussel,5 verd. tegenover zaal S5,Oui-Ja,Oui-Ja,,,
6445.0,Appareil fixe-Vast apparaat,Jozef Stevensstraat,1.0,1000.0,BRUSSEL,Bruxelles-Brussel,"5é verdieping,naast EHBO-lokaal ",Oui-Ja,Oui-Ja,,,
6619.0,Appareil fixe-Vast apparaat,Rouppeplein,3.0,1000.0,BRUSSEL,Bruxelles-Brussel,"Gelijkvloers,doorgang naar de liften.",Oui-Ja,Oui-Ja,,50.84280605,4.345819635869562
6621.0,Appareil fixe-Vast apparaat,Doornikstraat,10.0,1000.0,BRUSSEL,Bruxelles-Brussel,"Gelijkvloers,aan de receptie",Oui-Ja,Oui-Ja,,,
15614.0,Appareil fixe-Vast apparaat,Rue Charles Demeer ,63.0,1020.0,Bruxelles,Bruxelles-Brussel,Hall d entrée principale bâtiments,Non-Nee,Oui-Ja,,,
3277.0,Appareil fixe-Vast apparaat,promenade de l Alma,50.0,1200.0,Woluwé-Saint-Lambert,Bruxelles-Brussel,"Niveau promenade de l Alma, bâtiment ECAM moderne en briques rouges, juste après l entrée,
proche de l accueil, sur la colonne en face de l ascenseur.",Oui-Ja,Non-Nee,8h00-18h30,50.849127,4.451907
12893.0,Appareil fixe-Vast apparaat,Orchideeënstraat,10.0,1070.0,ANDERLECHT,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
15703.0,Appareil fixe-Vast apparaat,Parc du Cinquantenaire ,11.0,1000.0,Bruxelles,Bruxelles-Brussel,"Rez de chaussée, Accueil, devant petite cuisine",Oui-Ja,Non-Nee,10h-17h,,
15741.0,Appareil fixe-Vast apparaat,Grensstraat,21.0,1210.0,SINT-JOOST-TEN-NODE,Bruxelles-Brussel,/,Oui-Ja,Oui-Ja,,,
